SITEYRID,SurveyVisitID,SurveyPeriod,SurveyDate,StartTime,StopTime,TotalHours,YBCUNum,TimeDetected,DetectionMethod,DetectionType,VocalType,NumCallsResponse,BehObs,Detection_X,Detection_Y,Detection_Lat,Detection_Long,Distance,Bearing,Corrected_X,Corrected_Y,Comments
164,1153,3,8/1/2023,5:43,11:54,5.53,3,6:53 AM,P,A,CN,3,NV,534677.4714,3542194.661,,,20,80,534697,3542195,
164,1154,4,8/14/2023,5:22,11:27,6.08,1,6:59 AM,P,A,CN,2,NV,531817.4112,3543523.695,,,50,170,531818,3543474,
164,1155,4,8/14/2023,5:22,11:27,6.08,2,7:01 AM,P,A,CN,5,NV,531817.6486,3543522.616,,,50,45,531858,3543552,
165,1156,1,7/14/2023,7:39,10:49,3,0,,,,,,,,,,,,,,,
165,1157,2,7/26/2023,7:17,10:38,3,1,7:20 AM,P,V,,2,ST,526799,3600308,,,10,256,526789,3600307,
165,1158,2,7/26/2023,7:17,10:38,3,2,7:20 AM,P,A,,2,,526799,3600308,,,50,115,526840,3600280,
165,1159,3,8/11/2023,7:28,10:34,3,1,NR,I,A,,0,,526612,3600170,,,,,526612,3600170,
165,1160,3,8/11/2023,7:28,10:34,3,2,NR,P,A,,4,,526706,3600267,,,50,283.2,526660,3600286,
165,1161,4,8/30/2023,7:15,10:00,3,0,,,,,,,,,,,,,,,
166,1162,1,6/19/2023,6:15,10:40,4.42,0,,,,,,,,,,,,,,,
166,1163,2,7/3/2023,6:47,10:07,3.33,1,7:07 AM,P,A,CN,2,NV,548227.5174,3590263.334,,,30,110,548254,3590249,
166,1164,2,7/3/2023,6:47,10:07,3.33,2,7:56 AM,P,A,CN,5,NV,548633.0796,3590759.462,,,20,120,548649,3590747,
166,1165,2,7/3/2023,6:47,10:07,3.33,3,8:38 AM,P,A,CN,5,NV,548349.5015,3591140.945,,,30,70,548379,3591147,
166,1166,3,7/18/2023,5:17,10:19,5.03,0,,,,,,,,,,,,,,,
166,1167,4,8/8/2023,6:16,10:01,3.75,1,7:11 AM,P,B,CN,,FLC,548559.919,3590472.27,,,0,,548560,3590472,
166,1168,4,8/8/2023,6:16,10:01,3.75,2,8:49 AM,P,A,CN,2,NV,548542.4305,3591603.932,,,15,270,548528,3591606,
167,1169,1,7/14/2023,5:12,6:39,1.45,0,,,,,,,,,,,,,,,
167,1170,2,8/11/2023,5:36,6:37,1.02,0,,,,,,,,,,,,,,,
168,1171,1,6/27/2023,7:48,10:52,3.1,0,,,,,,,,,,,,,,,
168,1172,2,7/14/2023,7:40,10:45,3.1,1,9:18 AM,P,B,CN,2,FO,515188,3498399,,,60,183,515175,3498340,
168,1173,3,8/5/2023,8:25,10:54,2.5,0,,,,,,,,,,,,,,,
168,1174,4,8/20/2023,8:00,9:45,1,0,,,,,,,,,,,,,,,
169,1175,1,6/28/2023,5:12,9:21,4.15,0,,,,,,,,,,,,,,,
169,1176,2,7/12/2023,5:05,8:42,3.62,1,8:11 AM,P,A,CN,3,,401464,3805607,,,15,80,401479,3805610,
169,1177,3,7/26/2023,5:27,8:38,3.18,1,7:40 AM,P,V,,3,,401307,3805997,,,20,180,401307,3805977,
169,1178,3,7/26/2023,5:27,8:38,3.18,2,8:04 AM,P,A,CO,2,,401466,3805615,,,50,160,401483,3805568,
169,1179,3,7/26/2023,5:27,8:38,3.18,3,10:30 AM,I,A,AL,0,,401445,3805499,,,50,80,401494,3805508,
169,1180,4,8/9/2023,5:47,9:39,3.87,1,6:10 AM,P,A,OT,2,,401198,3806905,,,25,115,401221,3806894,
169,1181,4,8/9/2023,5:47,9:39,3.87,1,11:20 AM,I,B,OT,0,FLG,401205,3806939,,,0,0,401205,3806939,
169,1182,4,8/9/2023,5:47,9:39,3.87,2,11:20 AM,I,A,OT,0,FLG,401205,3806939,,,0,0,401205,3806939,
171,1183,1,6/23/2023,5:07,11:28,11.5,1,5:18 AM,I,A,CN,0,NV,566485,3558662,,,40,110,566519,3558641,
171,1184,1,6/23/2023,5:07,11:28,11.5,2,10:28 AM,I,A,CN,0,NV,566352,3559750,,,60,210,566312,3559705,
171,1185,1,6/23/2023,5:07,11:28,11.5,3,6:44 AM,I,A,CN,0,NV,566156,3560924,,,70,340,566146,3560993,
171,1186,2,7/7/2023,5:07,10:36,9.5,1,5:38 AM,I,A,CN,0,NV,566445,3558591,,,40,280,566408,3558606,
171,1187,2,7/7/2023,5:07,10:36,9.5,2,5:38 AM,I,A,CN,0,VEX,566445,3558591,,,30,180,566439,3558562,
171,1188,2,7/7/2023,5:07,10:36,9.5,3,6:03 AM,I,A,CN,0,NV,566361,3558567,,,90,40,566431,3558623,
171,1189,2,7/7/2023,5:07,10:36,9.5,4,6:50 AM,I,A,CN,0,NV,566153,3558359,,,60,30,566193,3559404,
171,1190,2,7/7/2023,5:07,10:36,9.5,5,7:18 AM,I,A,"CN, V",0,NV,566029,3558255,,,5,120,566033,3558252,
171,1191,2,7/7/2023,5:07,10:36,9.5,6,8:36 AM,I,A,CN,0,VEX,566230,3559252,,,25,20,566243,3559273,
171,1192,2,7/7/2023,5:07,10:36,9.5,7,8:36 AM,I,A,CN,0,VEX,566230,3559252,,,130,20,566298,3559363,
171,1193,2,7/7/2023,5:07,10:36,9.5,8,9:54 AM,I,A,CN,0,VEX,566364,3559847,,,60,200,566333,3559796,
171,1194,2,7/7/2023,5:07,10:36,9.5,9,9:54 AM,I,A,CN,0,VEX,566364,3559847,,,30,340,566360,3559877,"Incidental, Countersinging"
171,1195,2,7/7/2023,5:07,10:36,9.5,10,7:50 AM,I,A,CN,0,NV,566130,3561013,,,15,290,566117,3561021,Incidental
171,1196,2,7/7/2023,5:07,10:36,9.5,11,7:52 AM,I,A,CN,0,VEX,566130,3561013,,,100,180,566110,3560915,"Incidental, Countersinging"
171,1197,2,7/7/2023,5:07,10:36,9.5,12,8:15 AM,I,A,CN,0,NV,566089,3561061,,,65,315,566053,3561115,Incidental
172,1198,1,6/27/2023,5:15,8:28,3.22,1,6:39 AM,P,V,,4,ST,505849.3419,3504182.252,,,35,232,505822,3504161,
172,1199,2,7/14/2023,5:27,7:56,2.48,1,5:57 AM,P,A,CO,1,,505466.0727,3504069.101,,,115,54,505559,3504137,
172,1200,2,7/14/2023,5:27,7:56,2.48,2,6:45 AM,P,A,CN,3,,506240.484,3504269.605,,,110,50,506325,3504340,
172,1201,2,7/14/2023,5:27,7:56,2.48,2,7:12 AM,P,A,,,,506542.8899,3504369.206,,,150,257,506397,3504335,
172,1202,2,7/14/2023,5:27,7:56,2.48,3,7:30 AM,I,B,CN,,,506662.7055,3504361.303,,,22,230,506646,3504347,
172,1203,2,7/14/2023,5:27,7:56,2.48,4,7:46 AM,P,B,CN,1,,506900.3778,3504448.248,,,30,300,506874,3504463,
172,1204,3,7/28/2023,5:29,8:36,3.12,1,7:20 AM,P,A,AL,1,,506337.142,3504311,,,60,239,506286,3504280,
172,1205,4,8/9/2023,5:43,8:28,2.75,1,6:42 AM,P,B,CN,2,"ST,FLY",505748.199,3504183.747,,,2,36,505749,3504185,
172,1206,4,8/9/2023,5:43,8:28,2.75,2,7:06 AM,P,A,CN,4,,506057.559,3504237.686,,,120,262,505939,3504221,
173,1207,1,6/20/2023,5:46,10:27,4.25,1,9:51 AM,P,A,CN,2,,575403.8509,3508509.491,,,20,290,575385,3508516,
173,1208,2,7/7/2023,5:36,8:53,3.5,1,5:39 AM,P,A,CN,1,,576036.8881,3509727.591,,,129,182,576032,3509599,
173,1209,2,7/7/2023,5:36,8:53,3.5,1,5:50 AM,P,B,CN,1,,576027.3623,3509425.677,,,5,80,576032,3509427,
173,1210,2,7/7/2023,5:36,8:53,3.5,2,5:50 AM,P,A,CN,1,,576027.3623,3509425.677,,,80,182,576025,3509346,
173,1211,2,7/7/2023,5:36,8:53,3.5,3,6:08 AM,I,A,CO,0,,575733.8982,3509350.138,,,10,10,575736,3509360,
173,1212,2,7/7/2023,5:36,8:53,3.5,4,7:15 AM,P,A,CN,2,,575288.6357,3508962.468,,,100,192,575268,3508865,
173,1213,2,7/7/2023,5:36,8:53,3.5,5,7:30 AM,I,A,CN,0,,575577.8862,3508735.228,,,40,48,575608,3508762,
173,1214,2,7/7/2023,5:36,8:53,3.5,6,7:45 AM,P,B,CN,2,,575303.4464,3508490.696,,,60,225,575261,3508448,
173,1215,2,7/7/2023,5:36,8:53,3.5,7,8:08 AM,I,V,,0,,575030.1362,3508467.198,,,15,190,575028,3508452,
173,1216,2,7/7/2023,5:36,8:53,3.5,8,8:10 AM,I,V,,0,,575030.1362,3508467.198,,,15,190,575028,3508452,
173,1217,3,7/29/2023,5:47,9:19,3.5,1,5:49 AM,P,A,CN,1,,576036.8881,3509727.591,,,90,159,576069,3509644,
173,1218,3,7/29/2023,5:47,9:19,3.5,2,8:04 AM,P,A,CN,2,,575550.7793,3508632.39,,,120,255,575435,3508601,
173,1219,3,7/29/2023,5:47,9:19,3.5,3,8:04 AM,P,A,CN,2,,575550.7793,3508632.39,,,105,228,575473,3508562,
173,1220,4,8/4/2023,5:39,10:09,4.5,0,,,,,,,,,,,,,,,
175,1221,1,6/23/2023,6:00,11:00,10,1,7:56 AM,P,B,CN,1,,724816,3649418,,,0,0,724816,3649418,6/23/2023-6/24/2023
175,1222,1,6/23/2023,6:00,11:00,10,2,8:45 AM,P,B ,CN,1,,723817,3648760,,,0,0,723817,3648760,6/23/2023-6/24/2023
175,1223,1,6/23/2023,6:00,11:00,10,3,8:56 AM,P,B,CN,1,VEX,723736,3648697,,,0,0,723736,3648697,6/23/2023-6/24/2023
175,1224,1,6/23/2023,6:00,11:00,10,4,8:56 AM,P,B,CN,1,VEX,723736,3648697,,,0,0,723736,3648697,6/23/2023-6/24/2023
175,1225,1,6/23/2023,6:00,11:00,10,5,9:13 AM,P,B,CN,1,,723585,3648538,,,0,0,723585,3648538,6/23/2023-6/24/2023
175,1226,1,6/23/2023,6:00,11:00,10,6,10:17 AM,P,B,CN,1,,723520,3647273,,,0,0,723520,3647273,6/23/2023-6/24/2023
175,1227,1,6/23/2023,6:00,11:00,10,7,10:32 AM,P,B ,CN,1,,723616,3647992,,,0,0,723616,3647992,6/23/2023-6/24/2023
175,1228,1,6/23/2023,6:00,11:00,10,8,7:24 AM,P,B,CN,1,,725468,3650600,,,,,725468,3650600,6/23/2023-6/24/2023
175,1229,1,6/23/2023,6:00,11:00,10,9,9:13 AM,P,B,CN,1,,723388,3648459,,,,,723388,3648459,6/23/2023-6/24/2023
175,1230,2,7/14/2023,6:15,11:30,9,1,8:00 AM,P,B,CN,1,,723327,3648388,,,0,0,723327,3648388,7/14/2023-7/15/2023
175,1231,2,7/14/2023,6:15,11:30,9,2,8:15 AM,P,B,CN,1,,723559,3648686,,,0,0,723559,3648686,7/14/2023-7/15/2023
175,1232,2,7/14/2023,6:15,11:30,9,3,9:13 AM,P,B,CN,1,,724818,3649668,,,0,0,724818,3649668,7/14/2023-7/15/2023
175,1233,2,7/14/2023,6:15,11:30,9,4,7:36 AM,P,B,CN,1,,725741,3650678,,,0,0,725741,3650678,7/14/2023-7/15/2023
175,1234,2,7/14/2023,6:15,11:30,9,5,8:27 AM,P,B,CN,1,,726086,3651004,,,0,0,726086,3651004,7/14/2023-7/15/2023
175,1235,2,7/14/2023,6:15,11:30,9,6,8:45 AM,P,B,CO,1,MAT,726143,3651273,,,0,0,726143,3651273,7/14/2023-7/15/2023
175,1236,2,7/14/2023,6:15,11:30,9,7,8:45 AM,P,B,CO,1,MAT,726143,3651273,,,0,0,726143,3651273,7/14/2023-7/15/2023
175,1237,2,7/14/2023,6:15,11:30,9,8,8:37 AM,P,B,CN,1,,727453,3653502,,,0,0,727453,3653502,7/14/2023-7/15/2023
175,1238,2,7/14/2023,6:15,11:30,9,9,8:40 AM,P,B,CO,1,,727583,3653694,,,0,0,727583,3653694,7/14/2023-7/15/2023
175,1239,2,7/14/2023,6:15,11:30,9,10,9:22 AM,P,B,CO,1,,728023,3654496,,,0,0,728023,3654496,7/14/2023-7/15/2023
175,1240,2,7/14/2023,6:15,11:30,9,11,9:11 AM,P,B,CN,1,,727902,3654451,,,0,0,727902,3654451,7/14/2023-7/15/2023
175,1241,2,7/14/2023,6:15,11:30,9,12,9:51 AM,P,B,CN,1,,728334,3654975,,,0,0,728334,3654975,7/14/2023-7/15/2023
175,1242,2,7/14/2023,6:15,11:30,9,13,11:30 AM,P,B,CO,1,,725319,3651402,,,0,0,725319,3651402,7/14/2023-7/15/2023
175,1243,2,7/14/2023,6:15,11:30,9,14,11:30 AM,P,B,OT,1,,725419,3651048,,,0,0,725419,3651048,7/14/2023-7/15/2023
175,1244,3,7/30/2023,6:30,11:00,9,1,8:30 AM,P,B,CN,1,,723710,3648664,,,0,0,723710,3648664,7/30/2023-7/31/2023
175,1245,3,7/30/2023,6:30,11:00,9,2,8:30 AM,P,B,CN,1,,727503,3653489,,,0,0,727503,3653489,7/30/2023-7/31/2023
175,1246,3,7/30/2023,6:30,11:00,9,3,9:03 AM,P,B,CN,1,,728133,3654618,,,0,0,728133,3654618,7/30/2023-7/31/2023
175,1247,3,7/30/2023,6:30,11:00,9,4,7:58 AM,P,B,CN,1,,726253,3651281,,,,,726253,3651281,7/30/2023-7/31/2023
175,1248,3,7/30/2023,6:30,11:00,9,5,9:21 AM,P,B,CN,1,,723610,3647908,,,,,723610,3647908,7/30/2023-7/31/2023
175,1249,3,7/30/2023,6:30,11:00,9,6,7:27 AM,P,B,CN,1,,725686,3650633,,,,,725686,3650633,7/30/2023-7/31/2023
175,1250,3,7/30/2023,6:30,11:00,9,7,7:21 AM,P,B,CN,1,,725389,3650437,,,,,725389,3650437,7/30/2023-7/31/2023
175,1251,4,8/10/2023,6:30,11:00,9,1,7:20 AM,P,B,CN,1,,725468,3650372,,,0,0,725468,3650372,8/10/2023-8/12/2023
175,1252,4,8/10/2023,6:30,11:00,9,2,7:27 AM,P,B,CN,1,,725292,3650176,,,0,0,725292,3650176,8/10/2023-8/12/2023
175,1253,4,8/10/2023,6:30,11:00,9,3,7:30 AM,P,B,CN,1,,725257,3650072,,,0,0,725257,3650072,8/10/2023-8/12/2023
175,1254,4,8/10/2023,6:30,11:00,9,4,8:10 AM,P,B,CN,1,,724421,3649118,,,0,0,724421,3649118,8/10/2023-8/12/2023
175,1255,4,8/10/2023,6:30,11:00,9,5,8:12 AM,P,B,CN,1,,724419,3649108,,,0,0,724419,3649108,8/10/2023-8/12/2023
175,1256,4,8/10/2023,6:30,11:00,9,6,8:23 AM,P,B,CN,1,,724109,3648970,,,0,0,724109,3648970,8/10/2023-8/12/2023
175,1257,4,8/10/2023,6:30,11:00,9,7,10:01 AM,P,B,CO,1,,726575,3651786,,,0,0,726575,3651786,8/10/2023-8/12/2023
175,1258,4,8/10/2023,6:30,11:00,9,8,7:24 AM,P,B,CO,1,,728096,3654723,,,0,0,728096,3654723,8/10/2023-8/12/2023
175,1259,4,8/10/2023,6:30,11:00,9,9,11:00 AM,P,B,CN,2,,724545,3643065,,,0,0,724545,3643065,8/10/2023-8/12/2023
175,1260,4,8/10/2023,6:30,11:00,9,10,8:37 AM,P,B,CO,1,,727479,3653333,,,0,0,727479,3653333,8/10/2023-8/12/2023
175,1261,4,8/10/2023,6:30,11:00,9,11,8:36 AM,P,B,CN,1,,727445,3653396,,,0,0,727445,3653396,8/10/2023-8/12/2023
175,1262,4,8/10/2023,6:30,11:00,9,12,7:56 AM,P,B,CN,1,,727914,3653967,,,0,0,727914,3653967,8/10/2023-8/12/2023
175,1263,4,8/10/2023,6:30,11:00,9,13,8:49 AM,P,B,CO,1,,727213,3653292,,,0,0,727213,3653292,8/10/2023-8/12/2023
175,1264,4,8/10/2023,6:30,11:00,9,14,9:50 AM,P,B,CN,3,,726672,3652203,,,0,0,726672,3652203,8/10/2023-8/12/2023
175,1265,4,8/10/2023,6:30,11:00,9,15,7:56 AM,P,B,CN,1,,727778,3654079,,,0,0,727778,3654079,8/10/2023-8/12/2023
175,1266,4,8/10/2023,6:30,11:00,9,16,9:23 AM,P,B,CO,1,,727152,3652703,,,0,0,727152,3652703,8/10/2023-8/12/2023
175,1267,4,8/10/2023,6:30,11:00,9,17,7:18 AM,P,B,CN,1,,728249,3654832,,,0,0,728249,3654832,8/10/2023-8/12/2023
175,1268,4,8/10/2023,6:30,11:00,9,18,9:10 AM,P,B,CN,1,,727178,3653061,,,0,0,727178,3653061,8/10/2023-8/12/2023
175,1269,4,8/10/2023,6:30,11:00,9,19,8:10 AM,P,B,CO,1,,727554,3653746,,,0,0,727554,3653746,8/10/2023-8/12/2023
176,1270,1,6/18/2023,6:34,7:30,0.93,0,,,,,,,,,,,,,,,6/19/2022-6/20/2022
176,1271,2,6/24/2023,10:24,10:30,0.1,0,,,,,,,,,,,,,,,6/19/2022-6/20/2022
170,1272,2,7/17/2023,,,,,,I,,,,,,,32.98424094,-117.0262306,,,,,6/19/2022-6/20/2022
177,1273,1,6/27/2023,5:10,7:53,2.7,1,6:21 AM,P,B,CN,5,ST,505982,3678924,,,5,165,505983.2941,3678919.17,6/19/2022-6/20/2022
177,1274,1,6/27/2023,5:10,7:53,2.7,2,6:49 AM,P,B,CN,2,ST,506379,3678863,,,10,300,506370.3397,3678868,7/17/2022-7/18/2022
177,1275,1,6/27/2023,5:10,7:53,2.7,2,7:06 AM,P,B,CN,5,ST,506634,3679039,,,5,66,506638.5677,3679041.034,7/17/2022-7/18/2022
177,1276,1,6/27/2023,5:10,7:53,2.7,2,7:28 AM,P,B,CN,1,ST,506932,3679119,,,50,116,506976.9397,3679097.081,7/17/2022-7/18/2022
177,1277,2,7/11/2023,5:16,8:16,3,,,,,,,,,,,,,,,,7/17/2022-7/18/2022
177,1278,3,7/25/2023,5:15,8:15,3,,,,,,,,,,,,,,,,7/17/2022-7/18/2022
177,1279,4,8/8/2023,5:28,9:35,4.1,,,,,,,,,,,,,,,,8/2/2022-8/3/2022
178,1280,1,6/27/2023,9:51,10:43,0.9,1,10:23 AM,P,B,CN,3,FLY,510505,3712695,,,75,314,510460.2831,3712755.211,8/2/2022-8/3/2022
178,1281,2,7/11/2023,8:23,9:30,1.1,1,9:37 AM,I,A,CN,0,,509483,3714435,,,75,294,509420.3864,3714476.286,8/2/2022-8/3/2022
178,1282,2,7/11/2023,8:23,9:30,1.1,2,9:46 AM,P,A,CN,1,,510507,3713203,,,75,50,510571.5557,3713241.178,8/2/2022-8/3/2022
178,1283,3,7/25/2023,6:00,7:30,1.5,1,6:19 AM,P,A,CN,1,,510555,3712918,,,150,310,510457.3839,3713031.891,
178,1284,3,7/25/2023,6:00,7:30,1.5,2,6:55 AM,P,B,CN,2,FLY,510592,3712429,,,35,240,510559.2379,3712416.686,
178,1285,4,8/8/2023,6:17,7:45,1.5,1,7:26 AM,P,A,CN,1,,510540,3712497,,,50,175,510536.164,3712447.147,
179,1286,1,6/28/2023,5:33,8:22,2.8,1,8:15 AM,P,A,CN,1,,509485,3714428,,,125,320,509421.3698,3714535.593,
179,1287,2,7/11/2023,6:02,8:23,2.4,1,6:04 AM,P,A,CN,1,FLY,510507,3713203,,,50,75,510556.7614,3713207.879,
179,1288,2,7/11/2023,6:02,8:23,2.4,2,7:41 AM,P,B,CN,1,FLY,509669,3713974,,,270,100,509923.6701,3713884.316,
179,1289,2,7/11/2023,6:02,8:23,2.4,3,8:12 AM,I,B,CN,0,FLY,509483,3714435,,,294,100,509760.3075,3714337.345,
179,1290,3,7/26/2023,5:00,7:50,2.8,1,5:50 AM,P,A,CN,1,,510026,3713484,,,75,300,509968.045,3713531.605,
179,1291,3,7/26/2023,5:00,7:50,2.8,2,6:00 AM,P,A,CN,2,,510518,3713222,,,150,185,510480.6965,3713076.713,
179,1292,3,7/26/2023,5:00,7:50,2.8,3,6:37 AM,P,A,CN,5,,509664,3713980,,,175,8,509716.3321,3714146.992,
179,1293,3,7/26/2023,5:00,7:50,2.8,4,7:01 AM,P,A,CN,1,,510026,3713484,,,75,300,509968.045,3713531.605,
179,1294,4,8/9/2023,6:00,8:50,2.8,,,,,,,,,,,,,,,,
180,1295,1,6/27/2023,8:31,9:24,0.9,1,5:54 AM,P,B,CN,2,FLY,511431,3711495,,,100,137,511486.3392,3711411.708,
180,1296,1,6/27/2023,8:31,9:24,0.9,2,8:43 AM,P,A,CN,0,,510788,3712250,,,50,333,510772.8815,3712297.66,
180,1297,2,7/11/2023,9:30,10:45,1.3,1,10:32 AM,P,A,CN,3,FLY,511069,3712102,,,125,205,510998.3791,3711998.861,
180,1298,3,7/25/2023,6:45,8:00,1.3,1,7:08 AM,P,A,CN,2,,510833,3712234,,,150,290,510702.3179,3712307.636,
180,1299,3,7/25/2023,6:45,8:00,1.3,2,7:14 AM,I,A,CN,0,,510896,3712187,,,50,214,510861.6456,3712150.671,
180,1300,3,7/25/2023,6:45,8:00,1.3,3,7:27 AM,P,A,CN,0,,511147,3712019,,,275,145,511265.8236,3711770.996,
180,1301,3,7/25/2023,6:45,8:00,1.3,4,7:48 AM,P,A,CN,4,,511321,3711798,,,40,358,511326.1518,3711837.667,
180,1302,4,8/8/2023,7:45,9:00,1.3,1,7:57 AM,P,A,CN,2,,510951,3712088,,,200,227,510784.4158,3711977.322,
180,1303,4,8/8/2023,7:45,9:00,1.3,2,8:21 AM,P,A,CN,1,,511224,3711953,,,300,250,510929.1194,3711897.815,
181,1304,1,6/27/2023,5:27,7:43,2.3,1,6:23 AM,P,B,CN,5,"ST, FLY",512026,3710560,,,100,137,512081.3392,3710476.708,
181,1305,1,6/27/2023,5:27,7:43,2.3,2,7:21 AM,P,A,CN,5,,511652,3711158,,,0,278,511652,3711158,
181,1306,2,7/12/2023,5:56,8:13,2.3,,,,,,,,,,,,,,,,
181,1307,3,7/25/2023,7:00,9:37,2.3,1,9:39 AM,P,A,CN,4,,511706,3711075,,,150,335,511665.662,3711219.474,
181,1308,4,8/8/2023,8:00,10:37,2.3,,,,,,,,,,,,,,,,
182,1309,1,6/28/2023,5:25,8:01,2.4,,,,,,,,,,,,,,,,
182,1310,2,7/12/2023,5:36,8:05,2.7,,,,,,,,,,,,,,,,
182,1311,3,7/26/2023,5:21,7:49,2.5,,,,,,,,,,,,,,,,
182,1312,4,8/9/2023,5:44,9:07,3.4,,,,,,,,,,,,,,,,
183,1313,2,7/20/2023,6:36,8:00,1.6,,,,,,,,,,,,,,,,
183,1314,4,8/3/2023,6:50,8:10,1.3,,,,,,,,,,,,,,,,
184,1315,2,7/18/2023,5:26,10:46,5.5,1,8:01 AM,P,A,CN,2,,646769,3656751,,,60,160,646780.5924,3656692.131,
184,1316,4,8/1/2023,5:57,10:00,4.05,,,,,,,,,,,,,,,,
185,1317,2,7/19/2023,6:09,10:12,4,1,6:39 AM,P,B,"CN, CO",1,"FLY, ST",648590,3653234,,,185,65,648767.7083,3653285.427,
185,1318,4,8/2/2023,6:40,10:36,3.07,,,,,,,,,,,,,,,,
186,1319,2,7/20/2023,6:36,8:57,2.35,,,,,,,,,,,,,,,,
186,1320,4,8/3/2023,6:50,9:11,2.35,,,,,,,,,,,,,,,,
187,1321,1,6/22/2023,5:33,8:33,3,,,,,,,,,,,,,,,,
187,1322,2,7/7/2023,5:41,8:41,3,1,6:04 AM,P,A,OT,3,NV,714902,3693700,,,,,714877,3693636,
187,1323,2,7/7/2023,5:41,8:41,3,2,6:56 AM,I,A,OT,0,NV,715308,3693598,,,,,715285,3693558,
187,1324,2,7/7/2023,5:41,8:41,3,2,6:58 AM,I,A,OT,0,NV,715308,3693598,,,,,715257,3693546,
187,1325,2,7/7/2023,5:41,8:41,3,3,6:59 AM,I,A,OT,0,NV,715308,3693598,,,,,715308,3693598,
187,1326,2,7/7/2023,5:41,8:41,3,3,7:01 AM,I,A,OT,0,NV,715308,3693598,,,,,715226,3693664,
187,1327,3,7/19/2023,5:47,8:38,2.88,1,6:13 AM,P,A,CN,1,NV,714897,3693697,,,,,714889,3693755,
187,1328,3,7/19/2023,5:47,8:38,2.88,1,6:15 AM,I,V,,0,"ST, FLY",714897,3693697,,,,,714904,3693665,
187,1329,4,8/2/2023,5:40,8:21,2.68,1,6:18 AM,I,V,,,FLY,714963,3693717,,,,,714886,3693702,
188,1330,1,6/22/2023,5:30,9:59,4.5,1,5:53 AM,P,A,CN,3,VEX,714609,3694827,,,,,714633,3694934,
188,1331,1,6/22/2023,5:30,9:59,4.5,2,5:56 AM,P,A,OT,3,VEX,714609,3694827,,,,,714592,3694839,
188,1332,1,6/22/2023,5:30,9:59,4.5,3,6:33 AM,P,V,,4,FLY/FO,714616,3694304,,,,,714640,3694340,
188,1333,1,6/22/2023,5:30,9:59,4.5,3,6:35 AM,P,B,CN,4,FLY ,714616,3694304,,,,,714654,3694301,
188,1334,2,7/7/2023,5:45,9:16,3.5,1,6:10 AM,P,A,OT,4,VEX,714615,3694805,,,,,714569,3694915,
188,1335,2,7/7/2023,5:45,9:16,3.5,2,6:09 AM,P,A,CN,4,VEX,714615,3694805,,,,,714728,3694705,
188,1336,2,7/7/2023,5:45,9:16,3.5,3,6:28 AM,P,A,CN,4,NV,714615,3694474,,,,,714714,3694416,
188,1337,2,7/7/2023,5:45,9:16,3.5,3,6:57 AM,P,A,CN,4,NV,714333,3694213,,,,,714656,3694320,
188,1338,2,7/7/2023,5:45,9:16,3.5,4,7:57 AM,P,A,CN,5,RC,714321,3694795,,,,,714199,3694771,
188,1339,3,7/19/2023,5:33,7:18,1.75,1,6:24 AM,P,A,CN,3,NV,714347,3694923,,,,,714539,3695027,
188,1340,3,7/19/2023,5:33,7:18,1.75,2,5:56 AM,P,A,CN,2,NV,714618,3694609,,,,,714505,3694635,
188,1341,3,7/19/2023,5:33,7:18,1.75,3,6:44 AM,P,B,CN,1,FLY,714216,3694813,,,,,714271,3694838,
188,1342,3,7/19/2023,5:33,7:18,1.75,3,6:46 AM,P,B,CN,1,FLY,714216,3694813,,,,,714158,3694808,
188,1343,3,7/19/2023,5:33,7:18,1.75,3,7:09 AM,P,A,CN,1,NV,714163,3695080,,,,,714183,3694681,
188,1344,3,7/19/2023,5:33,7:18,1.75,4,5:39 AM,P,A,CN,5,NV,714619,3694140,,,,,714509,3694028,
188,1345,4,8/2/2023,5:45,9:33,3.75,1,6:20 AM,P,A,CN,5,NV,714610,3694844,,,,,714655,3694973,
188,1346,4,8/2/2023,5:45,9:33,3.75,2,7:10 AM,P,A,CN,0,NV,714617,3694282,,,,,714657,3694303,
189,1347,1,6/22/2023,5:28,8:40,3,1,5:42 AM,P,B,CO,3,FLY ST,714780,3694141,,,,,714800,3694128,
189,1348,1,6/22/2023,5:28,8:40,3,2,6:21 AM,P,A,CN,4,NV,715178,3694137,,,,,715225,3694269,
189,1349,1,6/22/2023,5:28,8:40,3,2,6:34 AM,P,A,CN,4,NV,715178,3694137,,,,,715177,3693970,
189,1350,1,6/22/2023,5:28,8:40,3,1,7:57 AM,P,A,CO,3,NV,714852,3694607,,,,,714836,3694604,
189,1351,2,7/7/2023,5:30,8:56,3.5,3,5:53 AM,P,A,CN,3,NV,714860,3694131,,,,,714850,3693902,
189,1352,2,7/7/2023,5:30,8:56,3.5,1,6:36 AM,P,A,CO,3,NV,715392,3694367,,,,,715512,3694514,
189,1353,2,7/7/2023,5:30,8:56,3.5,1,6:42 AM,P,A,CO,0,NV,715379,3694867,,,,,715202,3694897,
189,1354,2,7/7/2023,5:30,8:56,3.5,1,7:20 AM,P,A,CO,5,NV,715084,3694350,,,,,715233,3694657,
189,1355,2,7/7/2023,5:30,8:56,3.5,2,7:00 AM,P,A,CN,0,NV,715080,3694716,,,,,714906,3694600,
189,1356,3,7/21/2023,5:26,7:48,2.5,2,5:35 AM,P,A,CN,3,NV,714654,3694128,,,,,714666,3694473,
